,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock
1042,2022-03-25,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,508.86539947643,9283639.0,3805520.0,3929442.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.93957091726834,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.45538024451211,-87765.0,-0.94537282201516,,,285919088190.89,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,511.92,502.07,502.0,518.18,2022,Baa1,,0.0,,,
1043,2022-03-28,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,486.89710120662,14946512.0,5470518.0,5793968.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.93957091726834,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.73315499333431,-546295.0,-3.6549999090089,,,277337016649.0,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,508.88,487.0,478.08,508.88,2022,Baa1,,0.0,,,
1044,2022-03-29,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,490.2813442356,11235947.0,3306249.0,4047139.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.93957091726834,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.55114468498668,-770624.0,-6.8585585175865,,,277280068596.3,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,487.0,486.9,482.0,500.0,2022,Baa1,,0.0,,,
1045,2022-03-30,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,510.36042680761,16216979.0,8478842.0,6587917.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.93957091726834,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.7954738289875,1928237.0,11.890235536471,,,295560393513.0,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,492.0,519.0,492.0,519.0,2022,Baa1,,0.0,,,
1046,2022-03-31,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,509.09323786706,9623922.0,3680753.0,4003332.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.47207177632881,-324165.0,-3.3683253043821,,,291744873982.1,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,515.15,512.3,503.15,518.0,2022,Baa1,,0.0,,,
1047,2022-04-01,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,517.26712934564,9518241.0,3732148.0,3723262.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.46688792120258,175909.0,1.8481250894992,,,295503445460.3,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,508.0,518.9,505.13,524.5,2022,Baa1,,0.0,,,
1048,2022-04-06,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,507.5798683864,8542810.0,3255519.0,3636753.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.41904116549776,-731229.0,-8.5595840244603,,,289392919405.59,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,516.52,508.17,503.0,518.0,2022,Baa1,,0.0,,,
1049,2022-04-07,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,494.22505863733,11958082.0,3711315.0,4496306.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.58656678755559,-1015463.0,-8.4918551319518,,,282018146580.94,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,500.55,495.22,487.05,505.0,2022,Baa1,,0.0,,,
1050,2022-04-08,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,495.42464284348,9357130.0,3505739.0,3385702.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.45898511858675,159180.0,1.7011626428189,,,281892860865.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,492.7,495.0,489.0,504.87,2022,Baa1,,0.0,,,
1051,2022-04-11,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,460.101833068,20738205.0,7470363.0,8730964.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.0172486094776,-1286446.0,-6.2032659046431,,,261391561893.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,475.27,459.0,452.1,478.0,2022,Baa1,,0.0,,,
1052,2022-04-12,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,466.09989048184,12498201.0,4934478.0,4917839.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.61306065728552,-192583.0,-1.5408857642792,,,268794808744.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,460.77,472.0,460.5,472.78,2022,Baa1,,0.0,,,
1053,2022-04-13,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,470.43340435311,9523122.0,3855597.0,4238714.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.4671273435857,-602731.0,-6.329132400068,,,265377925582.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,465.89,466.0,462.0,481.8,2022,Baa1,,0.0,,,
1054,2022-04-14,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,462.47466804631,13752370.0,5681212.0,6355402.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.67458004487475,-1130196.0,-8.2181907554843,,,261847146314.6,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,475.0,459.8,454.0,476.0,2022,Baa1,,0.0,,,
1055,2022-04-15,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,442.94949328094,19989104.0,6900505.0,8241289.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.9805037730461,-975941.0,-4.8823649124043,,,256755990403.22,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,451.14,450.86,432.77,456.99,2022,Baa1,,0.0,,,
1056,2022-04-18,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,444.80444217355,11957617.0,4897897.0,4413112.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.58654397841645,123841.0,1.0356662201173,,,256835717677.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,442.0,451.0,435.3,451.98,2022,Baa1,,0.0,,,
1057,2022-04-19,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,447.05429422395,14382133.0,5028382.0,5642158.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.70547112421602,-583048.0,-4.0539744695728,,,250719496817.02,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,450.46,440.26,438.45,459.58,2022,Baa1,,0.0,,,
1058,2022-04-20,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,414.22110142609,31199615.0,11375779.0,13903974.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.5304007735957,-2714373.0,-8.7000208175646,,,231778574489.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,439.01,407.0,405.78,443.0,2022,Baa1,,0.0,,,
1059,2022-04-21,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,407.73490478945,21116568.0,8638850.0,8520168.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.0358080381084,-92272.0,-0.4369649461977,,,232980178400.97,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,411.88,409.11,398.9,417.5,2022,Baa1,,0.0,,,
1060,2022-04-22,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,416.54446204287,20136651.0,6693372.0,6415098.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.98774123552574,644082.0,3.198555708196,,,236528042084.18,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,408.0,415.34,405.0,423.18,2022,Baa1,,0.0,,,
1061,2022-04-25,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,395.89843577147,21316508.0,8250088.0,8059285.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.0456154774205,512677.0,2.4050702863715,,,222154353582.7,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,397.8,390.1,390.0,406.1,2022,Baa1,,0.0,,,
1062,2022-04-26,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,383.77469855828,18510510.0,6194662.0,5629218.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.90797591007619,497824.0,2.6894126634004,,,214694158679.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,386.11,377.0,377.0,392.0,2022,Baa1,,0.0,,,
1063,2022-04-27,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,388.033406952,31612406.0,13927267.0,12102077.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.5506489614575,1175378.0,3.7180909292384,,,231807048515.35,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,367.0,407.05,366.74,408.76,2022,Baa1,,0.0,,,
1064,2022-04-28,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,391.14598526638,25917727.0,9443879.0,10623590.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.2713140675179,-1983813.0,-7.654270762247,,,220673704212.5,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,399.98,387.5,382.0,402.5,2022,Baa1,,0.0,,,
1065,2022-04-29,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,392.46577066005,33647657.0,15746939.0,12325465.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.6504819146802,1866883.0,5.5483298584505,,,233116853727.45,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,394.0,409.35,375.02,409.98,2022,Baa1,,0.0,,,
1066,2022-05-05,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,369.21960014803,60277207.0,27901468.0,28479985.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,2.9567122614491,722918.0,1.1993223242742,,,214124678152.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,365.0,376.0,353.0,385.28,2022,Baa1,,0.0,,,
1067,2022-05-06,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,376.4321937592,24080095.0,9408135.0,10102047.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.1811747041192,-52270.0,-0.21706724994233,,,214118983346.73,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,362.0,375.99,361.82,386.73,2022,Baa1,,0.0,,,
1068,2022-05-09,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,369.1363476456,16668032.0,6616425.0,7020346.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.93957091726834,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.8175988411113,-854254.0,-5.1251041514679,,,209853574199.5,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,374.0,368.5,363.71,376.96,2022,Baa1,,0.0,,,
1069,2022-05-10,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,374.15745322603,24437791.0,10886795.0,9297952.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.1987203768819,1714011.0,7.0137722349782,,,215929931422.59,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,359.3,379.17,357.14,385.0,2022,Baa1,,0.0,,,
1070,2022-05-11,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,403.95750555852,31753974.0,16194258.0,12987584.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,1.5575931425545,2354454.0,7.4146750891715,,,233344645938.25,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,379.97,409.75,379.5,418.78,2022,Baa1,,0.0,,,
1071,2022-05-12,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,404.28441844062,13420805.0,4898048.0,5681481.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.65831614762803,-780571.0,-5.8161265289228,,,229791087449.77,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,404.4,403.51,397.88,409.2,2022,Baa1,,0.0,,,
1072,2022-05-13,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,410.98818639165,14854635.0,6577589.0,5815800.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.72864825080317,1023020.0,6.8868740295537,,,236220522599.6,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,407.0,414.8,400.51,418.45,2022,Baa1,,0.0,,,
1073,2022-05-16,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,416.7918408953,14387809.0,5080571.0,6673875.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.70574954286929,-1057055.0,-7.3468795700582,,,231784269294.27,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,416.99,407.01,407.01,427.8,2022,Baa1,,0.0,,,
1074,2022-05-17,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,420.0546842454,13889853.0,6642552.0,5893356.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.68132384891067,508969.0,3.6643224373937,,,240639691489.12,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,409.98,422.56,408.25,424.58,2022,Baa1,,0.0,,,
1075,2022-05-18,300750.SZ,制造业,工业,0.74657053033476,-4.681359101648,222276559600.0,48678419100.0,1975459100.0,12.242577816316,419.63943588386,10712014.0,4368769.0,5678769.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,62.9,50.9016,1.9053,14.0772,,0.9867639770398,0.6439,36.558,1.7591,0.5777,14.4845,4.0582,5.2755135591493,-23.9159,153.9741,-15.718038726902,29.807798486226,117.48546348896,75.1245,0.2434,0.9981,2.0917,,,,0.52544476950656,-1058086.0,-9.8775636402268,,,238612340813.0,一般法人,,387.66903396484,85.912579345061,76.882148168701,347.38401797797,152.96811335394,-42.74275255744,424.44,419.0,414.44,426.0,2022,Baa1,,0.0,,,
